type,category,tw_word,cn_word
同實異名,醫療保健,阿司匹靈/阿斯匹靈,阿司匹林
同實異名,醫療保健,阿茲海默症/阿滋海默症/阿茨海默症,阿茲海默症/阿爾茨海默病
同實異名,醫療保健,前列腺/攝護腺,前列腺 
同實異名,醫療保健,叛逆/叛逆心理,叛逆/叛逆心理/逆反/逆反心理
同實異名,醫療保健,威而鋼,偉哥/萬艾可
同實異名,醫療保健,扁桃腺,扁桃腺/扁桃體
同實異名,醫療保健,疫病,疫病/病疫
同實異名,醫療保健,看護/看護工,護工 
同實異名,醫療保健,紅血球,紅血球/紅細胞
同實異名,醫療保健,紅血球生成素,紅細胞生成素
同實異名,醫療保健,剖腹產/剖腹生產,剖腹產/剖宮產
同實異名,醫療保健,家庭醫生/家醫,家庭醫生
同實異名,醫療保健,家庭醫學/家醫,家庭醫學
同實異名,醫療保健,挽面,挽面/絞臉 
同實異名,醫療保健,捐血,捐血/獻血/無償獻血 
同實異名,醫療保健,症候群,症候羣/綜合徵
同實異名,醫療保健,胸腔科,胸科 
同實異名,醫療保健,迷幻藥,迷幻藥/致幻劑
同實異名,醫療保健,排斥反應,排異反應
同實異名,醫療保健,探溫機/探溫器/探熱機/測溫機,探溫機/探溫器/探熱機/測溫機/熱像儀
同實異名,醫療保健,救護車,救護車/急救車
同實異名,醫療保健,梗塞,梗塞/梗死
同實異名,醫療保健,淋病/菜花,淋病
同實異名,醫療保健,理療師/物理治療師,理療師/物理治療師/康復師
同實異名,醫療保健,異戊巴比妥/青發,異戊巴比妥
同實異名,醫療保健,第六感,第六感/第六感官/第六感覺
同實異名,醫療保健,速賜康/潘他唑新,鎮痛新/噴他佐辛 
同實異名,醫療保健,散光/亂視,散光
同實異名,醫療保健,湯劑/湯藥/煎劑,湯劑/湯藥/煎劑/水劑
同實異名,醫療保健,琺瑯質/牙釉質,琺琅質/釉質
同實異名,醫療保健,診療室,診療室/診室
同實異名,醫療保健,陽痿/陽萎,陽痿
同實異名,醫療保健,微血管,微血管/毛細管/毛細血管
同實異名,醫療保健,愛滋病/後天免疫不全症候群/後天免疫缺乏症候群/獲得性免疫缺陷症候群,愛滋病/後天免疫不全症候羣/後天免疫缺乏症候羣/獲得性免疫缺陷綜合徵
同實異名,醫療保健,愛滋病毒/人類免疫不全病毒/人類免疫缺乏病毒/人類免疫不全症病毒/人類免疫缺失症病毒,艾滋病毒/人類免疫缺陷病毒
同實異名,醫療保健,滑鼠手,鼠標手
同實異名,醫療保健,腦死,腦死亡 
同實異名,醫療保健,腦梗塞/缺血性腦中風,腦梗塞/缺血性腦中風/腦梗死
同實異名,醫療保健,腦電圖/腦波圖,腦電圖 
同實異名,醫療保健,腳脖子,腳脖子/腳頸子
同實異名,醫療保健,過動兒,多動兒
同實異名,醫療保健,過動症/注意力缺陷過動症,多動症
同實異名,醫療保健,過敏/過敏反應/過敏性反應,過敏/過敏反應/過敏性反應/變態反應
同實異名,醫療保健,雷射刀,激光刀
同實異名,醫療保健,睡眠窒息症/睡眠呼吸中止症/睡眠呼吸暫停症候群/睡眠呼吸中止症候群,睡眠窒息症/睡眠呼吸中止症/睡眠呼吸暫停綜合徵
同實異名,醫療保健,精神官能症/精神症,精神官能症/神經症/神經官能症
同實異名,醫療保健,網路症候群/網路沉溺症/網路綜合症,網絡綜合徵
同實異名,醫療保健,蒙汗藥,蒙汗藥/蒙藥
同實異名,醫療保健,鼻胃管,胃管/鼻飼管
同實異名,醫療保健,衛生棉,衛生巾
同實異名,醫療保健,豬流感/A型H1N1流感,豬流感/甲型H1N1
同實異名,醫療保健,頜骨/顎骨,頜骨 
同實異名,醫療保健,篩檢,篩檢/篩查
同實異名,醫療保健,檢疫/驗疫,檢疫
同實異名,醫療保健,避孕器,避孕器/節育器
同實異名,醫療保健,點滴,點滴/吊瓶
同實異名,醫療保健,斷層掃描/電腦斷層攝影,斷層掃描/計算機斷層掃描/計算機層析成像
同實異名,醫療保健,顏面神經,面神經 
同實異名,醫療保健,藥用棉,藥用棉/衛生棉
同實異名,醫療保健,懼高,恐高 
同實異名,醫療保健,懼高症,恐高症
同實異名,醫療保健,體檢,體檢/查體
同名異實,醫療保健,安心卡,安心卡
同名異實,醫療保健,電子眼,電子眼
同名異實,醫療保健,衛生院,衛生院
同名異實,醫療保健,衛生棉,衛生棉
同名異實,醫療保健,臨檢,臨檢
同名異實,醫療保健,醫改,醫改
同名異實,醫療保健,醫療保險,醫療保險
同名異實,醫療保健,體位,體位
臺灣特有,醫療保健,公醫,
臺灣特有,醫療保健,公醫制度,
臺灣特有,醫療保健,行動值,
臺灣特有,醫療保健,杜鵑窩,
臺灣特有,醫療保健,赤腳仙,
臺灣特有,醫療保健,油切,
臺灣特有,醫療保健,咬手,
臺灣特有,醫療保健,面皰,
臺灣特有,醫療保健,捐輸,
臺灣特有,醫療保健,烏腳病,
臺灣特有,醫療保健,特別護士,
臺灣特有,醫療保健,健保/健康保險/全民健保/全民健康保險,
臺灣特有,醫療保健,健保卡,
臺灣特有,醫療保健,密醫,
臺灣特有,醫療保健,榮民醫院,
臺灣特有,醫療保健,機轉,
臺灣特有,醫療保健,翻腳刀,
大陸特有,醫療保健,,下藥捻子
大陸特有,醫療保健,,個體醫
大陸特有,醫療保健,,無手機焦慮
大陸特有,醫療保健,,平安鍾/平安鈴
大陸特有,醫療保健,,生物導彈
大陸特有,醫療保健,,生活方式病
大陸特有,醫療保健,,白衣戰士
大陸特有,醫療保健,,亞健康/第三狀態
大陸特有,醫療保健,,光刀
大陸特有,醫療保健,,多發病
大陸特有,醫療保健,,早老性癡呆
大陸特有,醫療保健,,纖體
大陸特有,醫療保健,,網醫
大陸特有,醫療保健,,耳音
大陸特有,醫療保健,,血防
大陸特有,醫療保健,,血象
大陸特有,醫療保健,,串皮
大陸特有,醫療保健,,醫保
大陸特有,醫療保健,,醫療券
大陸特有,醫療保健,,赤腳醫生
大陸特有,醫療保健,,防非
大陸特有,醫療保健,,定點藥
大陸特有,醫療保健,,補液
大陸特有,醫療保健,,流調
大陸特有,醫療保健,,榮軍醫院
大陸特有,醫療保健,,原發
大陸特有,醫療保健,,家庭病牀
大陸特有,醫療保健,,家庭病房
大陸特有,醫療保健,,恐購症
大陸特有,醫療保健,,氧療/氧氣療法
大陸特有,醫療保健,,特護
大陸特有,醫療保健,,病號飯
大陸特有,醫療保健,,病損
大陸特有,醫療保健,,胸片
大陸特有,醫療保健,,彩超
大陸特有,醫療保健,,遊戲腦
大陸特有,醫療保健,,落汗
大陸特有,醫療保健,,零差率
大陸特有,醫療保健,,鼻飼
大陸特有,醫療保健,,瞎奶
大陸特有,醫療保健,,導醫
大陸特有,醫療保健,,暈場
大陸特有,醫療保健,,積極休息/活動性休息
大陸特有,醫療保健,,計劃免疫
大陸特有,醫療保健,,試表
大陸特有,醫療保健,,鬧心
大陸特有,醫療保健,,免疫排異反應
大陸特有,醫療保健,,專家號
大陸特有,醫療保健,,普通號
大陸特有,醫療保健,,導診/導醫
大陸特有,醫療保健,,脫癮
大陸特有,醫療保健,,藥醋
大陸特有,醫療保健,,醫藥代表
大陸特有,醫療保健,,大處方
大陸特有,醫療保健,,惡變
同實異名,機械, 泵 /唧筒/泵浦/幫浦, 泵 /唧筒
同實異名,機械,三角皮帶,三角帶
同實異名,機械,天車,天車/行車
同實異名,機械,拖拉機,拖拉機/鐵牛
同實異名,機械,挖土機/挖掘機/怪手,挖土機/挖掘機/掘土機
同實異名,機械,耕耘機/鐵牛,耕耘機
同實異名,機械,堆高機,叉車 /剷車
同實異名,機械,牽引機/曳引機,牽引機 
同實異名,機械,剷土機,鏟土機/鏟運機
同實異名,機械,潛盾機,盾構機 
同實異名,機械,機制,機制/機理
同實異名,機械,聯合收割機,聯合收割機/康拜因
臺灣特有,機械,一貫作業,
臺灣特有,機械,小山貓,
臺灣特有,機械,跳機,
大陸特有,機械,,滿負荷
大陸特有,機械,,工作面
大陸特有,機械,,電鏟/繩鏟/鋼纜鏟
大陸特有,機械,,農機站/農業機械工作站
同實異名,教育＆文化,小小班/幼幼班,小小班
同實異名,教育＆文化,小學/國小/國民小學,小學 
同實異名,教育＆文化,公立學校,公立學校/公辦學校
同實異名,教育＆文化,幼教/幼兒教育/學前教育/幼稚教育,幼教/幼兒教育/學前教育
同實異名,教育＆文化,生涯規劃,生涯規劃/生涯設計
同實異名,教育＆文化,休學,休學/停學
同實異名,教育＆文化,同步口譯,同傳 /同聲傳譯/同聲翻譯 
同實異名,教育＆文化,多益,託業
同實異名,教育＆文化,安親班,託班 /託管班 
同實異名,教育＆文化,早期教育,早期教育/早教
同實異名,教育＆文化,考古題,真題
同實異名,教育＆文化,住校生,住校生/住讀生
同實異名,教育＆文化,克漏字,完型填空
同實異名,教育＆文化,助學貸款/就學貸款,助學貸款/貸學金
同實異名,教育＆文化,坎城影展,戛納影展
同實異名,教育＆文化,私校,民校
同實異名,教育＆文化,走讀生/通學生/通勤生,走讀生 /通學生 
同實異名,教育＆文化,夜大,夜大/夜大學
同實異名,教育＆文化,姊妹市/姐妹市,姊妹市/姐妹市/兄弟市/姊妹城/姐妹城/友好城市
同實異名,教育＆文化,孤兒院/保育院/育幼院,孤兒院 /保育院
同實異名,教育＆文化,盲人學校/啟明學校,盲人學校
同實異名,教育＆文化,空大/空中大學,電大 /電視大學 
同實異名,教育＆文化,肢體語言,肢體語言/體態語
同實異名,教育＆文化,金氏世界紀錄,吉尼斯世界紀錄 
同實異名,教育＆文化,前段班,快班
同實異名,教育＆文化,封底,封底/封四
同實異名,教育＆文化,封底裡,封三
同實異名,教育＆文化,封面,封面/封一
同實異名,教育＆文化,封面裡,封二
同實異名,教育＆文化,建教合作,廠校掛鉤 
同實異名,教育＆文化,後段班,慢班 
同實異名,教育＆文化,指導教授,導師
同實異名,教育＆文化,校園民歌,臺灣校園歌曲
同實異名,教育＆文化,校園網路,校園網絡
同實異名,教育＆文化,校運會/校運,校運會
同實異名,教育＆文化,留級,留級/留班/蹲班
同實異名,教育＆文化,破音字/歧音異義字,破讀字
同實異名,教育＆文化,級任/班導/導師/班導師/級任導師,級任 /班主任
同實異名,教育＆文化,高職/高級職業學校,職高/職業高中
同實異名,教育＆文化,國際音標/萬國音標/國際語音學字母/萬國語音學字母,國際音標 
同實異名,教育＆文化,基礎教育/基本教育,基礎教育
同實異名,教育＆文化,基礎學科/基本科目/基本學科,基礎學科
同實異名,教育＆文化,專科/專科學校/專校,專科/專科學校/大專
同實異名,教育＆文化,教學軟體,課件
同實異名,教育＆文化,梗漫,暴漫/暴走漫畫
同實異名,教育＆文化,猜題,猜題/壓題/押題
同實異名,教育＆文化,軟實力,軟實力/軟力量
同實異名,教育＆文化,通才教育/通識教育,通才教育 
同實異名,教育＆文化,勞作,勞作/勞技
同實異名,教育＆文化,扉頁,扉頁/內封
同實異名,教育＆文化,期考/期末考,期考/期末考/大考/期終考
同實異名,教育＆文化,答案卷,答卷
同實異名,教育＆文化,開學典禮/始業式,開學典禮 
同實異名,教育＆文化,意大利語/義大利語,意大利語
同實異名,教育＆文化,腦力激盪,腦力激盪/頭腦風暴
同實異名,教育＆文化,電子字典/電腦字典,電子字典/計算機字典
同實異名,教育＆文化,電腦辭典,電腦辭典/計算機辭典
同實異名,教育＆文化,槍替,槍替/打槍
同實異名,教育＆文化,網路教育,網絡教育 
同實異名,教育＆文化,遠距教學,遠距離教學
同實異名,教育＆文化,罷教/罷課,罷教
同實異名,教育＆文化,複印本/影印本,複印件/影印件
同實異名,教育＆文化,閱卷,閱卷/評卷
同實異名,教育＆文化,壁報,壁報/牆報
同實異名,教育＆文化,學科/學門,學科
同實異名,教育＆文化,螢光筆,熒光筆
同實異名,教育＆文化,諾貝爾獎,諾貝爾獎/諾獎
同實異名,教育＆文化,輻合思考/聚斂性思考,輻合思維/聚合思維
同實異名,教育＆文化,聯絡簿,聯繫本
同實異名,教育＆文化,欄位,字段 
同實異名,教育＆文化,聾啞學校/啟聰學校,聾啞學校
同名異實,教育＆文化,大字報,大字報
同名異實,教育＆文化,中學,中學
同名異實,教育＆文化,五育,五育
同名異實,教育＆文化,以人為本,以人爲本
同名異實,教育＆文化,包班制,包班制
同名異實,教育＆文化,剃光頭,剃光頭
同名異實,教育＆文化,家長會,家長會
同名異實,教育＆文化,校安,校安
同名異實,教育＆文化,特招,特招
同名異實,教育＆文化,班主任,班主任
同名異實,教育＆文化,高工,高工
同名異實,教育＆文化,高考,高考
同名異實,教育＆文化,高級中學,高級中學
同名異實,教育＆文化,高級知識分子,高級知識分子
同名異實,教育＆文化,高職,高職
同名異實,教育＆文化,普通教育,普通教育
同名異實,教育＆文化,補習班,補習班
同名異實,教育＆文化,僑生,僑生
臺灣特有,教育＆文化,一綱多本,
臺灣特有,教育＆文化,九年一貫課程,
臺灣特有,教育＆文化,二一/二一退學,
臺灣特有,教育＆文化,二技,
臺灣特有,教育＆文化,二專/二年制專科學校,
臺灣特有,教育＆文化,三明治教學,
臺灣特有,教育＆文化,下修,
臺灣特有,教育＆文化,大專聯考,
臺灣特有,教育＆文化,大學入學考試,
臺灣特有,教育＆文化,大學評鑒,
臺灣特有,教育＆文化,大學聯考,
臺灣特有,教育＆文化,小功,
臺灣特有,教育＆文化,中二病,
臺灣特有,教育＆文化,介聘,
臺灣特有,教育＆文化,分流,
臺灣特有,教育＆文化,文化財,
臺灣特有,教育＆文化,方帽/方帽子,
臺灣特有,教育＆文化,牛稠子文化,
臺灣特有,教育＆文化,牛罵頭文化,
臺灣特有,教育＆文化,牛頭班/放牛班,
臺灣特有,教育＆文化,代用教員,
臺灣特有,教育＆文化,母姊會,
臺灣特有,教育＆文化,母姐會,
臺灣特有,教育＆文化,光碟書,
臺灣特有,教育＆文化,光碟雜誌,
臺灣特有,教育＆文化,吊車尾,
臺灣特有,教育＆文化,同人志,
臺灣特有,教育＆文化,低空,
臺灣特有,教育＆文化,技能檢定,
臺灣特有,教育＆文化,育樂,
臺灣特有,教育＆文化,谷標,
臺灣特有,教育＆文化,典試長,
臺灣特有,教育＆文化,夜間部,
臺灣特有,教育＆文化,空中學校,
臺灣特有,教育＆文化,指考/大學入學指定科目考試,
臺灣特有,教育＆文化,流浪教師,
臺灣特有,教育＆文化,美勞,
臺灣特有,教育＆文化,家商/家事商業職業學校,
臺灣特有,教育＆文化,班聯會,
臺灣特有,教育＆文化,級任制,
臺灣特有,教育＆文化,能力分班,
臺灣特有,教育＆文化,訓導處,
臺灣特有,教育＆文化,迷你小學,
臺灣特有,教育＆文化,配分,
臺灣特有,教育＆文化,高考/高等考試,
臺灣特有,教育＆文化,國中/國民中學,
臺灣特有,教育＆文化,國中小,
臺灣特有,教育＆文化,國中生,
臺灣特有,教育＆文化,國四班,
臺灣特有,教育＆文化,國音字母,
臺灣特有,教育＆文化,國教/國民教育,
臺灣特有,教育＆文化,國語文,
臺灣特有,教育＆文化,推甄/推薦甄選,
臺灣特有,教育＆文化,推廣教育,
臺灣特有,教育＆文化,教界,
臺灣特有,教育＆文化,清寒生,
臺灣特有,教育＆文化,通識科目,
臺灣特有,教育＆文化,陸生,
臺灣特有,教育＆文化,博士候選人,
臺灣特有,教育＆文化,惡性補習,
臺灣特有,教育＆文化,評量,
臺灣特有,教育＆文化,當掉,
臺灣特有,教育＆文化,資優班,
臺灣特有,教育＆文化,僑教,
臺灣特有,教育＆文化,甄試,
臺灣特有,教育＆文化,管訓,
